,Topic,question,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link,answers
1341,SRM-Institute-of-Science-and-Technology-1,"Can we change the foreign language in SRM? If so, how do we change it?",1,5,1/5,No,Followed,2018-12-12,https://www.quora.com/Can-we-change-the-foreign-language-in-SRM-If-so-how-do-we-change-it,"Before coming to a conclusion I'm assuming that you already had some foreign language for this odd semester, If yes then I'm afraid you can't change your language for even semester Because this is something like you can only study Foreign Language II only if you have already studied Foreign Language I some this like later acts as a prerequisite for former And rules apart, All the easy languages will complete their quota. I mean you might not find a free class for the language you want except Chinese and Korean which are tougher than others As a senior my suggestion just some how try to have good i Continue ReadingBefore coming to a conclusion I'm assuming that you already had some foreign language for this odd semester, If yes then I'm afraid you can't change your language for even semester Because this is something like you can only study Foreign Language II only if you have already studied Foreign Language I some this like later acts as a prerequisite for former And rules apart, All the easy languages will complete their quota. I mean you might not find a free class for the language you want except Chinese and Korean which are tougher than others As a senior my suggestion just some how try to have good internals (somehow ) and get it done with the subject coz nobody cares later what you studied "
1342,SRM-Institute-of-Science-and-Technology-1,"Can we change the foreign language in SRM? If so, how do we change it?",1,5,1/5,No,Followed,2018-12-12,https://www.quora.com/Can-we-change-the-foreign-language-in-SRM-If-so-how-do-we-change-it,"Hello , By your question I guess you’re from 1st year in SRM. Foreign language options in SRM are german , japanese , french mainly. There are cases where students have changed their languages before classes started , and this can be done by contacting either the English and foreign languages department’s head or by contacting your class incharge. Language can be changed . "
1343,SRM-Institute-of-Science-and-Technology-1,Will they allow me to sit for a placement in SRM if I write the GRE in the 3rd year?,4,1,4/1,Yes,Followed,2018-12-11,https://www.quora.com/Will-they-allow-me-to-sit-for-a-placement-in-SRM-if-I-write-the-GRE-in-the-3rd-year,http://Yes.Do not telll them that you are preparing for GRE. 
1344,SRM-Institute-of-Science-and-Technology-1,Can I sit for placement if I wrote GRE already in SRM?,2,3,2/3,No,Followed,2018-12-13,https://www.quora.com/Can-I-sit-for-placement-if-I-wrote-GRE-already-in-SRM,"I mean if you just pay the placement fee which is approx 6k invariably it means that you’re sitting for placements. So therefore, make sure that you have filled in a form for placements and also just pay that cash upfront. It’s okay if you’ve taken you’re GRE. College isn’t interested about your GRE score or anything they just differentiate between who paid the 6k (implying that they are sitting for placements ) or those who haven’t paid 6k ( not sitting for placements ) don’t need to act shenanigans about it. All the best for placements! "
1345,SRM-Institute-of-Science-and-Technology-1,Can I sit for placement if I wrote GRE already in SRM?,2,3,2/3,No,Followed,2018-12-13,https://www.quora.com/Can-I-sit-for-placement-if-I-wrote-GRE-already-in-SRM,Yes u can sit but if u get any job offer and u sign for it and in later time if u want to leave it for gre than it is not possible u have to choose either one of them 
1346,SRM-Institute-of-Science-and-Technology-1,What are the differences in the three campuses of SRM Chennai for a B.com honours student?,1,1,1/1,No,Followed,2018-12-11,https://www.quora.com/What-are-the-differences-in-the-three-campuses-of-SRM-Chennai-for-a-B-com-honours-student,"SRM’s Main Campus at Kattankulathur is the best bet if you wanna join SRM for literally any course. The huge diversity, exposure and crowd over here is awesome! Opportunities at KTR would always be miles ahead of other campuses. I’m not against SRM RMP or VDP, but if you can, join KTR. If not KTR, for academics, join RMP and for a relaxed campus, VDP should be the choice. "
1347,SRM-Institute-of-Science-and-Technology-1,"Which is the better college for an MBA, SRM, TSM Madurai or PSG Coimbatore?",1,1,1/1,No,Followed,2018-12-14,https://www.quora.com/Which-is-the-better-college-for-an-MBA-SRM-TSM-Madurai-or-PSG-Coimbatore,"All are in same league but TSM Madurai is ahead of these Business schools. SRM University and PSG Coimbatore has not information available relative to placement, fees and other factors too. If you interested in south specially in Tamil Nadu you may try Rajalakshmi School of Business. One of the good option in terms of Placement, ROI and small batch size. "
1348,SRM-Institute-of-Science-and-Technology-1,I have internal 7.5 in each subject can I get CGPA 8 at the end of semester 1 in SRM University?,0,1,0/1,No,Requested,2018-12-05,https://www.quora.com/I-have-internal-7-5-in-each-subject-can-I-get-CGPA-8-at-the-end-of-semester-1-in-SRM-University,What do you nean by 7.5 ? 7.5/50 ? If in that case you'll need 85 marks to pass in SRM forget 8 the maximum grade you can get in that case is 6 in every subject which is impossible according to me and i don't even think you can clear half of the subjects with that internals in SRM 
1349,SRM-Institute-of-Science-and-Technology-1,Should I take an admission in BVM for the ECE branch?,1,4,1/4,No,Followed,2018-12-05,https://www.quora.com/Should-I-take-an-admission-in-BVM-for-the-ECE-branch,"Hello, Yes, BVM is now an autonomous college and has a good reputation among the colleges having higher rates of oncampus placements. If you stay focused and study, you have more chances of getting placed after graduation at BVM conpared to other normal GTU colleges. Also it has internship which makes you work ready! I would suggest you to go to BVM rather than going to other GTU colleges except some reputed ones. "
1350,SRM-Institute-of-Science-and-Technology-1,Should I take an admission in BVM for the ECE branch?,1,4,1/4,No,Followed,2018-12-05,https://www.quora.com/Should-I-take-an-admission-in-BVM-for-the-ECE-branch,"Bvm being government college still have decent and resourceful faculty . Plus being oldest college the alumni is quite quite strong , For electronics its grant in aid , however E&TC is s of finance hence you must check for it Also refer to my previous answer for college selection thought process . "
1351,SRM-Institute-of-Science-and-Technology-1,Is there another option apart from taking the SRMJEEE to get into SRM University?,1,1,1/1,No,Followed,2018-12-04,https://www.quora.com/Is-there-another-option-apart-from-taking-the-SRMJEEE-to-get-into-SRM-University,"Yess..through management quota. Just go to college and try talking directly to the officer realted to admission, avoid any agent. "
1352,SRM-Institute-of-Science-and-Technology-1,How does SRM University manage to stay as a top ranking university in India?,5,5,5/5,No,Followed,2018-12-03,https://www.quora.com/How-does-SRM-University-manage-to-stay-as-a-top-ranking-university-in-India,"You should first ask what a ‘Top ranking University’ is and how do you objectively define it - because these surveys by which you say SRM is a top university, have their own definitions which are extremely arbitrary (They do a very good job at hiding all of this in the fine line). For an objective answer, you need to take into account: The criteria that these surveys used to rank these universitiesThe Survey (Or the Surveyor) itself/himself/herself (and if they have any biases)This is one of the surveys from 2015 which is(was) quoted time and again in the SRM brochure/website (SRM - India’s #1 p Continue ReadingYou should first ask what a ‘Top ranking University’ is and how do you objectively define it - because these surveys by which you say SRM is a top university, have their own definitions which are extremely arbitrary (They do a very good job at hiding all of this in the fine line). For an objective answer, you need to take into account: The criteria that these surveys used to rank these universitiesThe Survey (Or the Surveyor) itself/himself/herself (and if they have any biases)This is one of the surveys from 2015 which is(was) quoted time and again in the SRM brochure/website (SRM - India’s #1 private University)→ http://www.srmuniv.ac.in/sites/default/files/downloads/2015_ranking_engineering.pdf The fine line reads - “National rankings are derived from a combination of perceptual and factual scores. Colleges that did not provide factual information were not ranked. ” Therefore, this survey is not entirely based on facts but perception also. Additionally, institutions which did not allow their students to vote only on the parameters which are set by Neilsen (most probably because the institutions thought the parameters were really vague / not circumspect enough to provide an accurate image of the institution) are NOT included in the survey.Since this is a perception survey, there are also problems of bias such as Desirability bias or Acquiescence bias, A student studying in an institution is more likely than not to rate the quality of infrastructure/education of that institution higher than it actually is (It further looks like Neilsen did not actually do anything further to get ‘factual’ metrics for the various parameters of the survey).Finally, the survey only considers Top Engineering institutes in India - and how they determine which institutions to survey? That is a secret only Neilsen knows. (I am willing to bet they consider IISc a science institution rather than an engineering one. If not, I am surprised it is not #1 in the list).All this said, SRM is still one of the better universities in India. Although it does not compare to the likes of IIT in terms of Student-Body/ Funding/ Faculty, it tries to make up for them in the form of career-opportunity, Diversity, infrastructure. It also performs better than the average in most surveys - http://www.srmuniv.ac.in/about/accreditation-and-ranking More here: achievements and awardsAwards / Recognition by Faculty and Students – National / InternationalAwards & Achievements by Faculty"
